Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Angas,Angas,Angas,Angas,Angas,Angas,Angas,2022-10-14 09:30:02.340213+11:00,SA
Angas R at Angas Weir (DEW),8.05am Fri,10.23,steady,0.23 above weir,,Plot | Table,2022-10-14 09:30:02.340213+11:00,SA
Angas R DS Willyaroo (DEW),7.00am Fri,1.31,steady,0.31 above weir,,Plot | Table,2022-10-14 09:30:02.340213+11:00,SA
Angas R DS Ballandown Rd (DEW),8.05am Fri,1.16,steady,1.16 above weir,,Plot | Table,2022-10-14 09:30:02.340213+11:00,SA
Bremer,Bremer,Bremer,Bremer,Bremer,Bremer,Bremer,2022-10-14 09:30:02.340213+11:00,SA
Bremer R at Tennis Court (DEW),8.05am Fri,10.56,steady,0.56 above weir,,Plot | Table,2022-10-14 09:30:02.340213+11:00,SA
Bremer R DS Harrogate Rd (DEW),8.05am Fri,1.48,steady,0.48 above weir,,Plot | Table,2022-10-14 09:30:02.340213+11:00,SA
Mt Barker Ck DS Mt Barker (DEW),8.05am Fri,1.50,steady,0.50 above weir,,Plot | Table,2022-10-14 09:30:02.340213+11:00,SA
Dawesley Ck at Dawesley (DEW),8.00am Fri,1.39,steady,0.39 above weir,,Plot | Table,2022-10-14 09:30:02.340213+11:00,SA
Bremer R US Mt Barker Ck (DEW),8.05am Fri,1.28,steady,0.19 above weir,,Plot | Table,2022-10-14 09:30:02.340213+11:00,SA
Mt Barker Ck US Bremer R (DEW),8.05am Fri,1.53,steady,0.50 above weir,,Plot | Table,2022-10-14 09:30:02.340213+11:00,SA
Bremer R near Hartley (DEW),8.05am Fri,1.28,steady,0.28 above weir,,Plot | Table,2022-10-14 09:30:02.340213+11:00,SA
Bremer R at Wanstead Rd (DEW),8.00am Fri,1.41,steady,0.41 above weir,below minor,Plot | Table,2022-10-14 09:30:02.340213+11:00,SA
Bremer R US Langhorne Ck (DEW),8.05am Fri,1.53,steady,5.10 below weir,,Plot | Table,2022-10-14 09:30:02.340213+11:00,SA
Bremer R US Ballandown Rd (DEW),8.05am Fri,1.63,steady,0.87 above weir,,Plot | Table,2022-10-14 09:30:02.340213+11:00,SA
