Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,2022-10-14 05:20:01.838660+11:00,NSW
Slatey Creek,4.45am Fri,18.31,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Winding Ck at Fifth St Br,4.45am Fri,14.73,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Cockle Ck at Barnsley Vale,4.55am Fri,0.52,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Cockle Ck at Cockle Ck Railway Stn,4.45am Fri,0.08,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Lake Macquarie at Marmong Point,4.45am Fri,0.08,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Lake Macquarie at Belmont,4.45am Fri,0.08,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Stoney Creek U/S Toronto,4.45am Fri,0.09,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Stoney Creek at Toronto,7.29pm Thu,0.04,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Dora Ck at Cooranbong,4.45am Fri,1.20,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Stockton Ck at Morrisset,4.45am Fri,0.12,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Dora Ck at Kalang Rd,4.45am Fri,0.11,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Lake Macquarie at Swansea Channel,4.45am Fri,-0.20,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,2022-10-14 05:20:01.838660+11:00,NSW
Wyong R at Yarramalong,4.15am Fri,1.61,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Wyong R at Gears,4.09am Thu,1.24,,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Wyong R at Gracemere,4.15am Fri,1.38,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Jilliby Ck at Jilliby,4.30am Fri,0.54,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Wyong R U/S Wyong Weir,4.45am Fri,1.61,rising,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Wyong R U/S Wyong Br,4.45am Fri,0.43,steady,below minor,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Tumbi Umbi Ck,4.45am Fri,0.41,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Wallarah Ck at Bridge,4.45am Fri,0.41,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Ourimbah Ck U/S Weir,4.30am Fri,1.12,rising,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Ourimbah (Ourimbah Ck),4.58am Fri,10.00,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Ourimbah Ck at Kangy Angy,4.45am Fri,6.06,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Ourimbah Ck at Lees Bridge,4.45am Fri,0.43,falling,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Tuggerah Lake at Toukley,4.45am Fri,0.41,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Tuggerah Lake at The Entrance,4.45am Fri,0.40,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Tuggerah Lake at Long Jetty,4.45am Fri,0.44,steady,below minor,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Gosford,Gosford,Gosford,Gosford,Gosford,Gosford,2022-10-14 05:20:01.838660+11:00,NSW
Lisarow,3.45am Fri,1.62,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Narara,2.32am Fri,2.21,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
West Gosford,5.10am Fri,0.03,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Patonga (Tidal),4.46am Fri,-0.28,falling,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,2022-10-14 05:20:01.838660+11:00,NSW
