Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Angas,Angas,Angas,Angas,Angas,Angas,Angas,2022-10-14 13:10:02.413619+11:00,SA
Angas R at Angas Weir (DEW),12.05pm Fri,10.30,steady,0.30 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Angas R DS Willyaroo (DEW),12.00pm Fri,1.31,steady,0.31 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Angas R DS Ballandown Rd (DEW),12.05pm Fri,1.16,steady,1.16 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Bremer,Bremer,Bremer,Bremer,Bremer,Bremer,Bremer,2022-10-14 13:10:02.413619+11:00,SA
Bremer R at Tennis Court (DEW),12.05pm Fri,10.47,steady,0.47 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Bremer R DS Harrogate Rd (DEW),11.10am Fri,1.37,steady,0.37 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Mt Barker Ck DS Mt Barker (DEW),12.05pm Fri,1.59,steady,0.59 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Dawesley Ck at Dawesley (DEW),12.00pm Fri,1.36,steady,0.36 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Bremer R US Mt Barker Ck (DEW),12.05pm Fri,1.28,steady,0.19 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Mt Barker Ck US Bremer R (DEW),12.05pm Fri,1.52,steady,0.50 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Bremer R near Hartley (DEW),12.05pm Fri,1.28,steady,0.28 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Bremer R at Wanstead Rd (DEW),11.00am Fri,1.40,steady,0.40 above weir,below minor,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Bremer R US Langhorne Ck (DEW),12.05pm Fri,1.52,steady,5.11 below weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Bremer R US Ballandown Rd (DEW),12.05pm Fri,1.63,steady,0.87 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
